match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3751,8,cYadavbMMSharma,70.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0634,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0635,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3792,4,c†HaddinbHazlewood,80.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3789,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2814,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2812,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0208,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3944,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3776,3,cDuminybMorkel,27.27,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0207,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3330,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2925,5,bMuralitharan,44.44,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0071,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3757,1,c†RamdinbBenn,12.50,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3772,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3770,6,notout,75.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2779,-,dnb,-,-,-
