match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4307,51,c†deKockbMorris
Matches/MatchScorecard_ODI.asp?MatchCode=4086,9,cMarkrambRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3816,106,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3813,31,cDuminybRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3818,108,cAmlabImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0438,44,st†deKockbLeie
Matches/MatchScorecard_T20.asp?MatchCode=0437,8,cDuminybRabada
Matches/MatchScorecard_T20.asp?MatchCode=0590,48,c&amp;bSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0589,44,cMunrobBoult
Matches/MatchScorecard_T20.asp?MatchCode=0588,0,cAndersonbFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4329,12,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4035,3,c†WadebHazlewood
Matches/MatchScorecard_T20.asp?MatchCode=0557,1,cMaxwellbWatson
Matches/MatchScorecard_ODI.asp?MatchCode=4204,0,cFakharZamanbJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4286,87,cBravobChase
Matches/MatchScorecard_ODI.asp?MatchCode=4325,33,cGaylebRussell
Matches/MatchScorecard_ODI.asp?MatchCode=4296,82,csubbReifer
Matches/MatchScorecard_ODI.asp?MatchCode=4293,64,cAmbrisbNurse
Matches/MatchScorecard_T20.asp?MatchCode=0735,10,cCottrellbAllen
Matches/MatchScorecard_T20.asp?MatchCode=0734,36,cBrathwaitebCottrell
Matches/MatchScorecard_T20.asp?MatchCode=0733,6,cPowellbCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4230,94,bPaul
Matches/MatchScorecard_ODI.asp?MatchCode=4229,6,cBishoobThomas
Matches/MatchScorecard_ODI.asp?MatchCode=4228,22,cRPowellbChase
Matches/MatchScorecard_ODI.asp?MatchCode=3754,32,lbwbShapoorZadran
Matches/MatchScorecard_T20.asp?MatchCode=0684,17,runout
Matches/MatchScorecard_T20.asp?MatchCode=0666,0,cBMAJMendisbDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=3938,22,cHashmatullahShahidibMirwaisAshraf
Matches/MatchScorecard_ODI.asp?MatchCode=3936,0,cShabirNooribDawlatZadran
Matches/MatchScorecard_ODI.asp?MatchCode=3941,12,c†MohammadShahzadbMirwaisAshraf
Matches/MatchScorecard_T20.asp?MatchCode=0672,16,cChahalbUnadkat
Matches/MatchScorecard_T20.asp?MatchCode=0677,1,cDhawanbChahal
Matches/MatchScorecard_T20.asp?MatchCode=0675,1,bWashingtonSundar
Matches/MatchScorecard_ODI.asp?MatchCode=4349,26,cFakharZamanbMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0549,0,bMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0529,54,bMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0425,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3798,21,c†SarfarazAhmedbJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3797,23,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4345,37,cKohlibPandya
Matches/MatchScorecard_ODI.asp?MatchCode=4205,35,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4047,0,bKumar
Matches/MatchScorecard_T20.asp?MatchCode=0534,17,cPandyabNehra
Matches/MatchScorecard_T20.asp?MatchCode=0560,23,cKohlibNehra
Matches/MatchScorecard_T20.asp?MatchCode=0522,12,c†DhonibBumrah
