match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4307,50,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4086,2,lbwbMulder
Matches/MatchScorecard_ODI.asp?MatchCode=4083,38,bPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4080,30,cMillerbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=3816,60,cAmlabAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=3813,0,lbwbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3818,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3273,5,runout
Matches/MatchScorecard_T20.asp?MatchCode=0590,21,bSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0589,20,cdeGrandhommebSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0588,66,bFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4329,81,cCumminsbCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=4035,9,bZampa
Matches/MatchScorecard_T20.asp?MatchCode=0557,57,notout
Matches/MatchScorecard_T20.asp?MatchCode=0402,6,notout
Matches/MatchScorecard_T20.asp?MatchCode=0162,2,cMEKHusseybNannes
Matches/MatchScorecard_ODI.asp?MatchCode=4204,26,bJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4286,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4325,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4296,20,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4293,32,notout
Matches/MatchScorecard_T20.asp?MatchCode=0735,13,cBrathwaitebPaul
Matches/MatchScorecard_T20.asp?MatchCode=0734,50,notout
Matches/MatchScorecard_T20.asp?MatchCode=0733,13,c†HopebCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4230,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4229,33,cHetmeyerbPowell
Matches/MatchScorecard_ODI.asp?MatchCode=4228,15,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4181,79,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4180,41,runout
