match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4345,24,cKarthikbPandya,91.67,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4205,141,st†DhonibKuldeepYadav,103.42,12,2,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4199,8,cJadhavbKumar,43.75,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3811,37,bPatel,68.00,3,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3810,41,c†DhonibPatel,87.80,5,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3808,8,lbwbAshwin,61.54,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0684,13,runout,85.71,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0683,1,cRashidKhanbShapoorZadran,33.33,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0681,35,lbwbMohammadNabi,150.00,3,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4252,1,lbwbSouthee,25.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4250,1,bHenry,12.50,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4251,1,cFergusonbBoult,25.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4329,23,lbwbZampa,117.65,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0925,4,cAsgharAfghanbMujeebUrRahman,40.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0914,0,cNajeebTarakaibMujeebUrRahman,0.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0912,22,bChatara,135.71,1,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4295,91,bMcCarthy,113.43,9,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0673,55,lbwbPradeep,226.32,2,5,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0672,37,cRainabChahal,113.33,3,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0677,13,cRainabWashingtonSundar,122.22,0,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0676,0,cNLTCPererabDananjaya,0.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0675,8,st†KarthikbWashingtonSundar,100.00,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0644,11,cFrylinckb,128.57,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4086,7,lbwbPaterson,100.00,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4083,17,lbwbPhehlukwayo,116.67,1,1,Top Order
