,Match_id,Score,Overs,Maidens,Wicket,Economy
0,Matches/MatchScorecard_ODI.asp?MatchCode=4053,81,10.0,1,3,4.10
1,Matches/MatchScorecard_ODI.asp?MatchCode=4056,58,10.0,1,2,3.10
2,Matches/MatchScorecard_ODI.asp?MatchCode=4057,2,10.0,0,0,3.60
3,Matches/MatchScorecard_ODI.asp?MatchCode=4203,52,10.0,0,2,3.80
4,Matches/MatchScorecard_ODI.asp?MatchCode=4385,2,10.0,0,0,4.50
5,Matches/MatchScorecard_ODI.asp?MatchCode=4387,75,10.0,0,3,5.20
6,Matches/MatchScorecard_ODI.asp?MatchCode=4324,56,9.0,1,2,3.56
7,Matches/MatchScorecard_ODI.asp?MatchCode=4234,50,10.0,0,2,5.40
8,Matches/MatchScorecard_ODI.asp?MatchCode=4235,0,10.0,0,0,6.60
9,Matches/MatchScorecard_ODI.asp?MatchCode=4258,50,10.0,0,2,4.60
10,Matches/MatchScorecard_ODI.asp?MatchCode=4268,25,10.0,0,1,6.40
11,Matches/MatchScorecard_ODI.asp?MatchCode=4216,75,10.0,0,3,6.70
12,Matches/MatchScorecard_ODI.asp?MatchCode=4219,50,10.0,0,2,5.20
13,Matches/MatchScorecard_ODI.asp?MatchCode=4199,4,10.0,0,0,3.40
14,Matches/MatchScorecard_ODI.asp?MatchCode=4171,154,10.0,0,6,2.50
15,Matches/MatchScorecard_ODI.asp?MatchCode=4173,75,10.0,0,3,6.80
16,Matches/MatchScorecard_ODI.asp?MatchCode=4175,0,10.0,0,0,5.50
17,Matches/MatchScorecard_ODI.asp?MatchCode=4076,4,10.0,1,0,4.80
18,Matches/MatchScorecard_ODI.asp?MatchCode=4400,25,10.0,0,1,6.20
19,Matches/MatchScorecard_ODI.asp?MatchCode=4197,25,8.0,0,1,4.63
20,Matches/MatchScorecard_ODI.asp?MatchCode=4201,52,10.0,0,2,4.10
21,Matches/MatchScorecard_ODI.asp?MatchCode=4052,75,9.0,0,3,5.56
22,Matches/MatchScorecard_ODI.asp?MatchCode=4064,56,8.4,1,2,3.58
23,Matches/MatchScorecard_ODI.asp?MatchCode=4065,27,10.0,0,1,4.00
24,Matches/MatchScorecard_ODI.asp?MatchCode=4067,50,4.0,0,2,8.25
25,Matches/MatchScorecard_ODI.asp?MatchCode=4069,79,10.0,1,3,5.40
26,Matches/MatchScorecard_ODI.asp?MatchCode=4071,48,10.0,0,2,7.50
27,Matches/MatchScorecard_ODI.asp?MatchCode=4085,25,10.0,0,1,6.40
28,Matches/MatchScorecard_ODI.asp?MatchCode=4099,77,10.0,0,3,4.20
29,Matches/MatchScorecard_ODI.asp?MatchCode=4126,79,10.0,0,3,3.40
30,Matches/MatchScorecard_ODI.asp?MatchCode=4127,79,6.0,0,3,3.33
31,Matches/MatchScorecard_ODI.asp?MatchCode=4128,112,9.0,1,4,2.56
32,Matches/MatchScorecard_ODI.asp?MatchCode=4130,46,6.0,0,2,8.50
33,Matches/MatchScorecard_ODI.asp?MatchCode=4133,104,10.0,0,4,5.70
34,Matches/MatchScorecard_ODI.asp?MatchCode=4135,25,10.0,0,1,5.10
35,Matches/MatchScorecard_ODI.asp?MatchCode=4196,60,10.0,2,2,4.20
36,Matches/MatchScorecard_ODI.asp?MatchCode=4205,77,10.0,0,3,4.50
37,Matches/MatchScorecard_ODI.asp?MatchCode=4220,75,8.2,0,3,5.04
38,Matches/MatchScorecard_ODI.asp?MatchCode=4221,31,5.0,1,1,3.60
39,Matches/MatchScorecard_ODI.asp?MatchCode=4239,110,10.0,1,4,3.90
40,Matches/MatchScorecard_ODI.asp?MatchCode=4242,106,10.0,0,4,4.50
41,Matches/MatchScorecard_ODI.asp?MatchCode=4245,0,8.0,0,0,4.88
42,Matches/MatchScorecard_ODI.asp?MatchCode=4248,0,1.0,0,0,2.00
43,Matches/MatchScorecard_ODI.asp?MatchCode=4263,75,10.0,0,3,5.40
44,Matches/MatchScorecard_ODI.asp?MatchCode=4266,75,10.0,0,3,6.40
45,Matches/MatchScorecard_ODI.asp?MatchCode=4270,23,10.0,0,1,7.40
46,Matches/MatchScorecard_ODI.asp?MatchCode=4310,25,10.0,0,1,4.60
47,Matches/MatchScorecard_ODI.asp?MatchCode=4316,0,9.0,0,0,6.11
48,Matches/MatchScorecard_ODI.asp?MatchCode=4332,2,10.0,0,0,3.90
49,Matches/MatchScorecard_ODI.asp?MatchCode=4338,31,9.0,1,1,3.89
50,Matches/MatchScorecard_ODI.asp?MatchCode=4342,23,10.0,0,1,7.20
51,Matches/MatchScorecard_ODI.asp?MatchCode=4350,25,10.0,0,1,5.80
52,Matches/MatchScorecard_ODI.asp?MatchCode=4359,25,2.0,0,1,1.50
53,Matches/MatchScorecard_ODI.asp?MatchCode=4360,50,10.0,0,2,5.90
54,Matches/MatchScorecard_ODI.asp?MatchCode=4388,0,10.0,0,0,6.70
55,Matches/MatchScorecard_ODI.asp?MatchCode=4398,0,10.0,0,0,5.50
56,Matches/MatchScorecard_ODI.asp?MatchCode=4399,50,10.0,0,2,6.50
57,Matches/MatchScorecard_ODI.asp?MatchCode=4402,46,10.0,0,2,8.40
