matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=3883,2016-01-31
Matches/MatchScorecard_ODI.asp?MatchCode=3879,2016-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=3930,2016-09-01
Matches/MatchScorecard_ODI.asp?MatchCode=3863,2015-11-20
Matches/MatchScorecard_ODI.asp?MatchCode=3861,2015-11-17
Matches/MatchScorecard_ODI.asp?MatchCode=3859,2015-11-13
Matches/MatchScorecard_ODI.asp?MatchCode=3858,2015-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3814,2015-07-11
Matches/MatchScorecard_ODI.asp?MatchCode=3822,2015-07-26
Matches/MatchScorecard_ODI.asp?MatchCode=3821,2015-07-22
Matches/MatchScorecard_ODI.asp?MatchCode=3820,2015-07-19
Matches/MatchScorecard_ODI.asp?MatchCode=3819,2015-07-15
Matches/MatchScorecard_ODI.asp?MatchCode=3776,2015-03-07
Matches/MatchScorecard_ODI.asp?MatchCode=3838,2015-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=3772,2015-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=3837,2015-10-03
Matches/MatchScorecard_ODI.asp?MatchCode=3747,2015-02-03
Matches/MatchScorecard_ODI.asp?MatchCode=3757,2015-02-21
Matches/MatchScorecard_ODI.asp?MatchCode=3751,2015-02-15
Matches/MatchScorecard_ODI.asp?MatchCode=3745,2015-01-31
Matches/MatchScorecard_ODI.asp?MatchCode=3836,2015-10-01
Matches/MatchScorecard_ODI.asp?MatchCode=3770,2015-03-01
Matches/MatchScorecard_ODI.asp?MatchCode=3720,2014-12-19
Matches/MatchScorecard_ODI.asp?MatchCode=3719,2014-12-17
Matches/MatchScorecard_ODI.asp?MatchCode=3717,2014-12-14
Matches/MatchScorecard_ODI.asp?MatchCode=3715,2014-12-12
Matches/MatchScorecard_ODI.asp?MatchCode=3681,2014-10-12
Matches/MatchScorecard_ODI.asp?MatchCode=3679,2014-10-10
Matches/MatchScorecard_ODI.asp?MatchCode=3666,2014-08-30
Matches/MatchScorecard_ODI.asp?MatchCode=3662,2014-08-26
Matches/MatchScorecard_ODI.asp?MatchCode=3658,2014-08-23
Matches/MatchScorecard_ODI.asp?MatchCode=3713,2014-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=3677,2014-10-07
Matches/MatchScorecard_ODI.asp?MatchCode=3577,2013-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3569,2013-10-30
Matches/MatchScorecard_ODI.asp?MatchCode=3509,2013-06-10
Matches/MatchScorecard_ODI.asp?MatchCode=3550,2013-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=3549,2013-08-29
Matches/MatchScorecard_ODI.asp?MatchCode=3546,2013-08-27
Matches/MatchScorecard_ODI.asp?MatchCode=3575,2013-11-08
Matches/MatchScorecard_ODI.asp?MatchCode=3538,2013-07-24
Matches/MatchScorecard_ODI.asp?MatchCode=3535,2013-07-21
Matches/MatchScorecard_ODI.asp?MatchCode=3533,2013-07-19
Matches/MatchScorecard_ODI.asp?MatchCode=3532,2013-07-16
Matches/MatchScorecard_ODI.asp?MatchCode=3531,2013-07-14
Matches/MatchScorecard_ODI.asp?MatchCode=3506,2013-06-07
Matches/MatchScorecard_ODI.asp?MatchCode=3514,2013-06-15
Matches/MatchScorecard_ODI.asp?MatchCode=3574,2013-11-06
Matches/MatchScorecard_ODI.asp?MatchCode=3457,2013-01-06
Matches/MatchScorecard_ODI.asp?MatchCode=3499,2013-05-23
Matches/MatchScorecard_ODI.asp?MatchCode=3497,2013-05-17
Matches/MatchScorecard_ODI.asp?MatchCode=3491,2013-03-24
Matches/MatchScorecard_ODI.asp?MatchCode=3489,2013-03-21
Matches/MatchScorecard_ODI.asp?MatchCode=3488,2013-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=3487,2013-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=3456,2013-01-03
Matches/MatchScorecard_ODI.asp?MatchCode=3571,2013-11-01
Matches/MatchScorecard_ODI.asp?MatchCode=3455,2012-12-30
Matches/MatchScorecard_ODI.asp?MatchCode=3175,2010-09-12
Matches/MatchScorecard_ODI.asp?MatchCode=3174,2010-09-10
