matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4358,2019-07-31
Matches/MatchScorecard_ODI.asp?MatchCode=4357,2019-07-28
Matches/MatchScorecard_ODI.asp?MatchCode=4356,2019-07-26
Matches/MatchScorecard_ODI.asp?MatchCode=4286,2019-05-07
Matches/MatchScorecard_ODI.asp?MatchCode=4329,2019-06-20
Matches/MatchScorecard_ODI.asp?MatchCode=4296,2019-05-17
Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
Matches/MatchScorecard_ODI.asp?MatchCode=4293,2019-05-13
Matches/MatchScorecard_ODI.asp?MatchCode=4252,2019-02-20
Matches/MatchScorecard_ODI.asp?MatchCode=4251,2019-02-16
Matches/MatchScorecard_ODI.asp?MatchCode=4250,2019-02-13
Matches/MatchScorecard_ODI.asp?MatchCode=4345,2019-07-02
Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
Matches/MatchScorecard_ODI.asp?MatchCode=4179,2018-07-22
Matches/MatchScorecard_ODI.asp?MatchCode=4124,2018-01-27
Matches/MatchScorecard_ODI.asp?MatchCode=4122,2018-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=4121,2018-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=4116,2018-01-19
Matches/MatchScorecard_ODI.asp?MatchCode=4109,2018-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-05-12
Matches/MatchScorecard_ODI.asp?MatchCode=4086,2017-10-22
Matches/MatchScorecard_ODI.asp?MatchCode=4083,2017-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=4080,2017-10-15
Matches/MatchScorecard_ODI.asp?MatchCode=4039,2017-06-09
Matches/MatchScorecard_ODI.asp?MatchCode=4047,2017-06-15
Matches/MatchScorecard_ODI.asp?MatchCode=4027,2017-05-24
Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
Matches/MatchScorecard_ODI.asp?MatchCode=4024,2017-05-17
Matches/MatchScorecard_ODI.asp?MatchCode=4035,2017-06-05
Matches/MatchScorecard_ODI.asp?MatchCode=4012,2017-03-28
Matches/MatchScorecard_ODI.asp?MatchCode=4011,2017-03-25
Matches/MatchScorecard_ODI.asp?MatchCode=4031,2017-06-01
Matches/MatchScorecard_ODI.asp?MatchCode=4014,2017-04-01
Matches/MatchScorecard_ODI.asp?MatchCode=3971,2016-12-31
Matches/MatchScorecard_ODI.asp?MatchCode=3970,2016-12-29
Matches/MatchScorecard_ODI.asp?MatchCode=3969,2016-12-26
Matches/MatchScorecard_ODI.asp?MatchCode=3949,2016-10-12
Matches/MatchScorecard_ODI.asp?MatchCode=3938,2016-09-28
Matches/MatchScorecard_ODI.asp?MatchCode=3936,2016-09-25
Matches/MatchScorecard_ODI.asp?MatchCode=3948,2016-10-09
Matches/MatchScorecard_ODI.asp?MatchCode=3946,2016-10-07
Matches/MatchScorecard_ODI.asp?MatchCode=3941,2016-10-01
Matches/MatchScorecard_ODI.asp?MatchCode=3816,2015-07-12
Matches/MatchScorecard_ODI.asp?MatchCode=3857,2015-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3813,2015-07-10
Matches/MatchScorecard_ODI.asp?MatchCode=3856,2015-11-09
Matches/MatchScorecard_ODI.asp?MatchCode=3780,2015-03-09
Matches/MatchScorecard_ODI.asp?MatchCode=3818,2015-07-15
Matches/MatchScorecard_ODI.asp?MatchCode=3854,2015-11-07
Matches/MatchScorecard_ODI.asp?MatchCode=3811,2015-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=3810,2015-06-21
Matches/MatchScorecard_ODI.asp?MatchCode=3808,2015-06-18
Matches/MatchScorecard_ODI.asp?MatchCode=3799,2015-04-22
Matches/MatchScorecard_ODI.asp?MatchCode=3798,2015-04-19
Matches/MatchScorecard_ODI.asp?MatchCode=3797,2015-04-17
Matches/MatchScorecard_ODI.asp?MatchCode=3774,2015-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=3791,2015-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=3784,2015-03-13
Matches/MatchScorecard_ODI.asp?MatchCode=3765,2015-02-26
Matches/MatchScorecard_ODI.asp?MatchCode=3754,2015-02-18
Matches/MatchScorecard_ODI.asp?MatchCode=3704,2014-11-28
Matches/MatchScorecard_ODI.asp?MatchCode=3702,2014-11-26
Matches/MatchScorecard_ODI.asp?MatchCode=3701,2014-11-23
Matches/MatchScorecard_ODI.asp?MatchCode=3699,2014-11-21
Matches/MatchScorecard_ODI.asp?MatchCode=3708,2014-12-01
