matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=4125,2018-01-28
Matches/MatchScorecard_ODI.asp?MatchCode=4123,2018-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=4117,2018-01-21
Matches/MatchScorecard_ODI.asp?MatchCode=4108,2018-01-14
Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=3286,2011-04-13
Matches/MatchScorecard_ODI.asp?MatchCode=3084,2010-02-12
Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20
Matches/MatchScorecard_ODI.asp?MatchCode=3134,2010-06-30
Matches/MatchScorecard_ODI.asp?MatchCode=3133,2010-06-27
Matches/MatchScorecard_ODI.asp?MatchCode=3131,2010-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=3129,2010-06-22
Matches/MatchScorecard_ODI.asp?MatchCode=3124,2010-06-17
Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-07-03
Matches/MatchScorecard_ODI.asp?MatchCode=3085,2010-02-14
Matches/MatchScorecard_ODI.asp?MatchCode=3015,2009-09-12
Matches/MatchScorecard_ODI.asp?MatchCode=3042,2009-10-28
Matches/MatchScorecard_ODI.asp?MatchCode=3040,2009-10-25
Matches/MatchScorecard_ODI.asp?MatchCode=3030,2009-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=3028,2009-09-28
Matches/MatchScorecard_ODI.asp?MatchCode=3024,2009-09-26
Matches/MatchScorecard_ODI.asp?MatchCode=3019,2009-09-20
Matches/MatchScorecard_ODI.asp?MatchCode=3018,2009-09-17
Matches/MatchScorecard_ODI.asp?MatchCode=3017,2009-09-15
Matches/MatchScorecard_ODI.asp?MatchCode=3012,2009-09-09
Matches/MatchScorecard_ODI.asp?MatchCode=3006,2009-08-28
Matches/MatchScorecard_ODI.asp?MatchCode=3010,2009-09-06
Matches/MatchScorecard_ODI.asp?MatchCode=3034,2009-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=3009,2009-09-04
Matches/MatchScorecard_ODI.asp?MatchCode=3032,2009-10-02
