matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4041,2017-06-10
Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
Matches/MatchScorecard_ODI.asp?MatchCode=4035,2017-06-05
Matches/MatchScorecard_ODI.asp?MatchCode=4032,2017-06-02
Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-10-01
Matches/MatchScorecard_ODI.asp?MatchCode=3950,2016-10-12
Matches/MatchScorecard_ODI.asp?MatchCode=3874,2016-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-06-11
Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
Matches/MatchScorecard_ODI.asp?MatchCode=3968,2016-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=3929,2016-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=3927,2016-08-28
Matches/MatchScorecard_ODI.asp?MatchCode=3924,2016-08-24
Matches/MatchScorecard_ODI.asp?MatchCode=3923,2016-08-21
Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-10-08
Matches/MatchScorecard_ODI.asp?MatchCode=3888,2016-02-08
Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-06-07
Matches/MatchScorecard_ODI.asp?MatchCode=3909,2016-06-26
Matches/MatchScorecard_ODI.asp?MatchCode=3905,2016-06-21
Matches/MatchScorecard_ODI.asp?MatchCode=3903,2016-06-19
Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=3967,2016-12-06
Matches/MatchScorecard_ODI.asp?MatchCode=3886,2016-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=3945,2016-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=3893,2016-06-05
Matches/MatchScorecard_ODI.asp?MatchCode=3966,2016-12-04
Matches/MatchScorecard_ODI.asp?MatchCode=3931,2016-09-04
Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-02-03
Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3877,2016-01-20
Matches/MatchScorecard_ODI.asp?MatchCode=3876,2016-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=3834,2015-09-12
Matches/MatchScorecard_ODI.asp?MatchCode=3833,2015-09-11
Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
Matches/MatchScorecard_ODI.asp?MatchCode=3832,2015-09-08
Matches/MatchScorecard_ODI.asp?MatchCode=3831,2015-09-05
Matches/MatchScorecard_ODI.asp?MatchCode=3830,2015-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3700,2014-11-23
Matches/MatchScorecard_ODI.asp?MatchCode=3698,2014-11-21
Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
Matches/MatchScorecard_ODI.asp?MatchCode=3694,2014-11-14
Matches/MatchScorecard_ODI.asp?MatchCode=3608,2014-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3606,2014-01-24
Matches/MatchScorecard_ODI.asp?MatchCode=3511,2013-06-12
Matches/MatchScorecard_ODI.asp?MatchCode=3557,2013-09-11
Matches/MatchScorecard_ODI.asp?MatchCode=3559,2013-09-16
Matches/MatchScorecard_ODI.asp?MatchCode=3558,2013-09-14
Matches/MatchScorecard_ODI.asp?MatchCode=3555,2013-09-08
Matches/MatchScorecard_ODI.asp?MatchCode=3507,2013-06-08
Matches/MatchScorecard_ODI.asp?MatchCode=3474,2013-02-08
Matches/MatchScorecard_ODI.asp?MatchCode=3516,2013-06-17
Matches/MatchScorecard_ODI.asp?MatchCode=3473,2013-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=3552,2013-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3472,2013-02-03
Matches/MatchScorecard_ODI.asp?MatchCode=3467,2013-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3465,2013-01-20
Matches/MatchScorecard_ODI.asp?MatchCode=3462,2013-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=3471,2013-02-01
Matches/MatchScorecard_ODI.asp?MatchCode=3373,2012-02-12
Matches/MatchScorecard_ODI.asp?MatchCode=3426,2012-07-10
Matches/MatchScorecard_ODI.asp?MatchCode=3371,2012-02-10
Matches/MatchScorecard_ODI.asp?MatchCode=3441,2012-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=3439,2012-08-28
Matches/MatchScorecard_ODI.asp?MatchCode=3437,2012-08-25
Matches/MatchScorecard_ODI.asp?MatchCode=3393,2012-03-08
Matches/MatchScorecard_ODI.asp?MatchCode=3423,2012-07-07
Matches/MatchScorecard_ODI.asp?MatchCode=3417,2012-06-29
Matches/MatchScorecard_ODI.asp?MatchCode=3416,2012-06-23
Matches/MatchScorecard_ODI.asp?MatchCode=3392,2012-03-06
Matches/MatchScorecard_ODI.asp?MatchCode=3367,2012-02-05
Matches/MatchScorecard_ODI.asp?MatchCode=3391,2012-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=3405,2012-03-25
Matches/MatchScorecard_ODI.asp?MatchCode=3404,2012-03-23
Matches/MatchScorecard_ODI.asp?MatchCode=3402,2012-03-20
Matches/MatchScorecard_ODI.asp?MatchCode=3400,2012-03-18
Matches/MatchScorecard_ODI.asp?MatchCode=3398,2012-03-16
Matches/MatchScorecard_ODI.asp?MatchCode=3443,2012-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3386,2012-02-26
