matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=3783,2015-03-11
Matches/MatchScorecard_ODI.asp?MatchCode=3827,2015-08-23
Matches/MatchScorecard_ODI.asp?MatchCode=3826,2015-08-19
Matches/MatchScorecard_ODI.asp?MatchCode=3794,2015-03-24
Matches/MatchScorecard_ODI.asp?MatchCode=3760,2015-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=3750,2015-02-15
Matches/MatchScorecard_ODI.asp?MatchCode=3736,2015-01-21
Matches/MatchScorecard_ODI.asp?MatchCode=3732,2015-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=3728,2015-01-16
Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
Matches/MatchScorecard_ODI.asp?MatchCode=3694,2014-11-14
Matches/MatchScorecard_ODI.asp?MatchCode=3687,2014-10-27
Matches/MatchScorecard_ODI.asp?MatchCode=3686,2014-10-24
Matches/MatchScorecard_ODI.asp?MatchCode=3685,2014-10-21
Matches/MatchScorecard_ODI.asp?MatchCode=3647,2014-07-09
Matches/MatchScorecard_ODI.asp?MatchCode=3646,2014-07-06
Matches/MatchScorecard_ODI.asp?MatchCode=3585,2013-11-30
Matches/MatchScorecard_ODI.asp?MatchCode=3582,2013-11-24
Matches/MatchScorecard_ODI.asp?MatchCode=3588,2013-12-11
Matches/MatchScorecard_ODI.asp?MatchCode=3577,2013-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3587,2013-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=3364,2012-01-20
Matches/MatchScorecard_ODI.asp?MatchCode=2876,2008-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=2863,2008-08-22
Matches/MatchScorecard_ODI.asp?MatchCode=2726,2007-08-26
Matches/MatchScorecard_ODI.asp?MatchCode=2725,2007-08-25
Matches/MatchScorecard_ODI.asp?MatchCode=2723,2007-08-22
Matches/MatchScorecard_ODI.asp?MatchCode=2700,2007-06-26
Matches/MatchScorecard_ODI.asp?MatchCode=2699,2007-06-24
