matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-06-12
Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-03-10
Matches/MatchScorecard_ODI.asp?MatchCode=4266,2019-03-08
Matches/MatchScorecard_ODI.asp?MatchCode=4322,2019-06-15
Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-03-05
Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=4235,2019-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=4226,2018-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4224,2018-11-09
Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=3988,2017-02-05
Matches/MatchScorecard_ODI.asp?MatchCode=3984,2017-01-30
Matches/MatchScorecard_ODI.asp?MatchCode=3927,2016-08-28
Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-02-03
Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3876,2016-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=3738,2015-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3608,2014-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3606,2014-01-24
Matches/MatchScorecard_ODI.asp?MatchCode=3602,2014-01-19
Matches/MatchScorecard_ODI.asp?MatchCode=3600,2014-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3557,2013-09-11
Matches/MatchScorecard_ODI.asp?MatchCode=3475,2013-02-10
Matches/MatchScorecard_ODI.asp?MatchCode=3558,2013-09-14
Matches/MatchScorecard_ODI.asp?MatchCode=3555,2013-09-08
Matches/MatchScorecard_ODI.asp?MatchCode=3552,2013-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3347,2011-10-28
Matches/MatchScorecard_ODI.asp?MatchCode=3320,2011-08-22
Matches/MatchScorecard_ODI.asp?MatchCode=3318,2011-08-20
Matches/MatchScorecard_ODI.asp?MatchCode=3226,2011-01-30
Matches/MatchScorecard_ODI.asp?MatchCode=3224,2011-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3221,2011-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3218,2011-01-21
Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20
Matches/MatchScorecard_ODI.asp?MatchCode=3082,2010-02-09
Matches/MatchScorecard_ODI.asp?MatchCode=3080,2010-02-07
Matches/MatchScorecard_ODI.asp?MatchCode=3199,2010-11-03
Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-07-03
Matches/MatchScorecard_ODI.asp?MatchCode=3078,2010-01-31
Matches/MatchScorecard_ODI.asp?MatchCode=3077,2010-01-29
Matches/MatchScorecard_ODI.asp?MatchCode=3076,2010-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3075,2010-01-24
Matches/MatchScorecard_ODI.asp?MatchCode=3074,2010-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=3042,2009-10-28
Matches/MatchScorecard_ODI.asp?MatchCode=3052,2009-11-08
Matches/MatchScorecard_ODI.asp?MatchCode=3050,2009-11-05
Matches/MatchScorecard_ODI.asp?MatchCode=2967,2009-04-22
Matches/MatchScorecard_ODI.asp?MatchCode=3046,2009-11-02
Matches/MatchScorecard_ODI.asp?MatchCode=2930,2009-01-30
Matches/MatchScorecard_ODI.asp?MatchCode=2926,2009-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=2924,2009-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=2918,2009-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=2917,2009-01-16
Matches/MatchScorecard_ODI.asp?MatchCode=2933,2009-02-01
Matches/MatchScorecard_ODI.asp?MatchCode=2875,2008-08-30
Matches/MatchScorecard_ODI.asp?MatchCode=2836,2008-06-29
Matches/MatchScorecard_ODI.asp?MatchCode=2831,2008-06-27
Matches/MatchScorecard_ODI.asp?MatchCode=2825,2008-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=2879,2008-09-06
Matches/MatchScorecard_ODI.asp?MatchCode=2848,2008-07-06
Matches/MatchScorecard_ODI.asp?MatchCode=2846,2008-07-04
Matches/MatchScorecard_ODI.asp?MatchCode=2877,2008-09-02
