matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4220,2018-10-29
Matches/MatchScorecard_ODI.asp?MatchCode=4219,2018-10-27
Matches/MatchScorecard_ODI.asp?MatchCode=4216,2018-10-24
Matches/MatchScorecard_ODI.asp?MatchCode=4213,2018-10-21
Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
Matches/MatchScorecard_ODI.asp?MatchCode=4221,2018-11-01
Matches/MatchScorecard_ODI.asp?MatchCode=4043,2017-06-11
Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-04-11
Matches/MatchScorecard_ODI.asp?MatchCode=4040,2017-06-09
Matches/MatchScorecard_ODI.asp?MatchCode=4018,2017-04-09
Matches/MatchScorecard_ODI.asp?MatchCode=4005,2017-03-09
Matches/MatchScorecard_ODI.asp?MatchCode=4017,2017-04-07
Matches/MatchScorecard_ODI.asp?MatchCode=4052,2017-06-25
Matches/MatchScorecard_ODI.asp?MatchCode=4051,2017-06-23
Matches/MatchScorecard_ODI.asp?MatchCode=4046,2017-06-14
Matches/MatchScorecard_ODI.asp?MatchCode=4004,2017-03-05
Matches/MatchScorecard_ODI.asp?MatchCode=4001,2017-03-03
Matches/MatchScorecard_ODI.asp?MatchCode=3598,2014-01-07
Matches/MatchScorecard_ODI.asp?MatchCode=3629,2014-03-05
Matches/MatchScorecard_ODI.asp?MatchCode=3622,2014-02-28
Matches/MatchScorecard_ODI.asp?MatchCode=3617,2014-02-23
Matches/MatchScorecard_ODI.asp?MatchCode=3625,2014-03-02
Matches/MatchScorecard_ODI.asp?MatchCode=3596,2014-01-01
Matches/MatchScorecard_ODI.asp?MatchCode=3593,2013-12-26
Matches/MatchScorecard_ODI.asp?MatchCode=3583,2013-11-27
Matches/MatchScorecard_ODI.asp?MatchCode=3581,2013-11-24
Matches/MatchScorecard_ODI.asp?MatchCode=3475,2013-02-10
Matches/MatchScorecard_ODI.asp?MatchCode=3474,2013-02-08
Matches/MatchScorecard_ODI.asp?MatchCode=3473,2013-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=3472,2013-02-03
Matches/MatchScorecard_ODI.asp?MatchCode=3481,2013-02-26
Matches/MatchScorecard_ODI.asp?MatchCode=3480,2013-02-24
Matches/MatchScorecard_ODI.asp?MatchCode=3478,2013-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=3471,2013-02-01
Matches/MatchScorecard_ODI.asp?MatchCode=3454,2012-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=3453,2012-12-07
Matches/MatchScorecard_ODI.asp?MatchCode=3452,2012-12-05
Matches/MatchScorecard_ODI.asp?MatchCode=3402,2012-03-20
Matches/MatchScorecard_ODI.asp?MatchCode=3400,2012-03-18
Matches/MatchScorecard_ODI.asp?MatchCode=3398,2012-03-16
Matches/MatchScorecard_ODI.asp?MatchCode=3360,2011-12-11
Matches/MatchScorecard_ODI.asp?MatchCode=3338,2011-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=3359,2011-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=3031,2009-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=2989,2009-07-31
