matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-06-12
Matches/MatchScorecard_ODI.asp?MatchCode=4375,2019-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=4340,2019-06-29
Matches/MatchScorecard_ODI.asp?MatchCode=4337,2019-06-26
Matches/MatchScorecard_ODI.asp?MatchCode=4334,2019-06-23
Matches/MatchScorecard_ODI.asp?MatchCode=4324,2019-06-16
Matches/MatchScorecard_ODI.asp?MatchCode=4304,2019-05-31
Matches/MatchScorecard_ODI.asp?MatchCode=4349,2019-07-05
Matches/MatchScorecard_ODI.asp?MatchCode=4308,2019-06-03
Matches/MatchScorecard_ODI.asp?MatchCode=4376,2019-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=4017,2017-04-07
Matches/MatchScorecard_ODI.asp?MatchCode=4034,2017-06-04
Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
Matches/MatchScorecard_ODI.asp?MatchCode=3939,2016-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=3928,2016-08-30
Matches/MatchScorecard_ODI.asp?MatchCode=3926,2016-08-27
Matches/MatchScorecard_ODI.asp?MatchCode=3925,2016-08-24
Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=3943,2016-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=3883,2016-01-31
Matches/MatchScorecard_ODI.asp?MatchCode=3879,2016-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=3863,2015-11-20
Matches/MatchScorecard_ODI.asp?MatchCode=3861,2015-11-17
Matches/MatchScorecard_ODI.asp?MatchCode=3859,2015-11-13
Matches/MatchScorecard_ODI.asp?MatchCode=3858,2015-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3776,2015-03-07
Matches/MatchScorecard_ODI.asp?MatchCode=3803,2015-05-31
Matches/MatchScorecard_ODI.asp?MatchCode=3802,2015-05-29
Matches/MatchScorecard_ODI.asp?MatchCode=3801,2015-05-26
