matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
Matches/MatchScorecard_ODI.asp?MatchCode=4003,2017-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=4000,2017-03-02
Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
Matches/MatchScorecard_ODI.asp?MatchCode=3842,2015-10-13
Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
Matches/MatchScorecard_ODI.asp?MatchCode=3800,2015-05-08
Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3724,2015-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-01-10
Matches/MatchScorecard_ODI.asp?MatchCode=3676,2014-09-12
Matches/MatchScorecard_ODI.asp?MatchCode=3675,2014-09-10
Matches/MatchScorecard_ODI.asp?MatchCode=3674,2014-09-08
