matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=3382,2012-02-21
Matches/MatchScorecard_ODI.asp?MatchCode=3353,2011-11-29
Matches/MatchScorecard_ODI.asp?MatchCode=3360,2011-12-11
Matches/MatchScorecard_ODI.asp?MatchCode=3327,2011-09-11
Matches/MatchScorecard_ODI.asp?MatchCode=3296,2011-06-11
Matches/MatchScorecard_ODI.asp?MatchCode=3343,2011-10-23
Matches/MatchScorecard_ODI.asp?MatchCode=3341,2011-10-20
Matches/MatchScorecard_ODI.asp?MatchCode=3337,2011-10-17
Matches/MatchScorecard_ODI.asp?MatchCode=3335,2011-10-14
Matches/MatchScorecard_ODI.asp?MatchCode=3331,2011-09-16
Matches/MatchScorecard_ODI.asp?MatchCode=3325,2011-09-09
Matches/MatchScorecard_ODI.asp?MatchCode=3359,2011-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=3295,2011-06-08
Matches/MatchScorecard_ODI.asp?MatchCode=3298,2011-06-16
Matches/MatchScorecard_ODI.asp?MatchCode=3297,2011-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=3323,2011-09-06
Matches/MatchScorecard_ODI.asp?MatchCode=3294,2011-06-06
Matches/MatchScorecard_ODI.asp?MatchCode=3357,2011-12-05
Matches/MatchScorecard_ODI.asp?MatchCode=3322,2011-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3355,2011-12-02
Matches/MatchScorecard_ODI.asp?MatchCode=3222,2011-01-23
Matches/MatchScorecard_ODI.asp?MatchCode=3219,2011-01-21
Matches/MatchScorecard_ODI.asp?MatchCode=3212,2010-12-10
Matches/MatchScorecard_ODI.asp?MatchCode=3210,2010-12-07
Matches/MatchScorecard_ODI.asp?MatchCode=2248,2004-07-27
Matches/MatchScorecard_ODI.asp?MatchCode=2243,2004-07-18
Matches/MatchScorecard_ODI.asp?MatchCode=2177,2004-01-24
Matches/MatchScorecard_ODI.asp?MatchCode=2176,2004-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=2175,2004-01-20
Matches/MatchScorecard_ODI.asp?MatchCode=2089,2003-04-11
Matches/MatchScorecard_ODI.asp?MatchCode=2141,2003-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=2140,2003-10-23
Matches/MatchScorecard_ODI.asp?MatchCode=2096,2003-04-21
Matches/MatchScorecard_ODI.asp?MatchCode=2094,2003-04-18
Matches/MatchScorecard_ODI.asp?MatchCode=2092,2003-04-16
Matches/MatchScorecard_ODI.asp?MatchCode=2090,2003-04-13
Matches/MatchScorecard_ODI.asp?MatchCode=2015,2003-01-04
Matches/MatchScorecard_ODI.asp?MatchCode=2143,2003-11-01
