matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4412,2020-02-12
Matches/MatchScorecard_ODI.asp?MatchCode=4411,2020-02-11
Matches/MatchScorecard_ODI.asp?MatchCode=4407,2020-02-08
Matches/MatchScorecard_ODI.asp?MatchCode=4404,2020-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=4384,2019-12-14
Matches/MatchScorecard_ODI.asp?MatchCode=4383,2019-12-12
Matches/MatchScorecard_ODI.asp?MatchCode=4371,2019-09-20
Matches/MatchScorecard_ODI.asp?MatchCode=4370,2019-09-19
Matches/MatchScorecard_ODI.asp?MatchCode=4369,2019-09-17
Matches/MatchScorecard_ODI.asp?MatchCode=4368,2019-09-13
Matches/MatchScorecard_ODI.asp?MatchCode=4381,2019-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=4380,2019-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=4282,2019-04-27
Matches/MatchScorecard_ODI.asp?MatchCode=2910,2009-01-07
Matches/MatchScorecard_ODI.asp?MatchCode=2909,2009-01-03
Matches/MatchScorecard_ODI.asp?MatchCode=2908,2008-12-31
Matches/MatchScorecard_ODI.asp?MatchCode=2894,2008-11-12
Matches/MatchScorecard_ODI.asp?MatchCode=2898,2008-11-16
Matches/MatchScorecard_ODI.asp?MatchCode=2897,2008-11-14
Matches/MatchScorecard_ODI.asp?MatchCode=2867,2008-08-24
Matches/MatchScorecard_ODI.asp?MatchCode=2864,2008-08-22
Matches/MatchScorecard_ODI.asp?MatchCode=2861,2008-08-20
Matches/MatchScorecard_ODI.asp?MatchCode=2836,2008-06-29
Matches/MatchScorecard_ODI.asp?MatchCode=2831,2008-06-27
Matches/MatchScorecard_ODI.asp?MatchCode=2825,2008-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=2848,2008-07-06
Matches/MatchScorecard_ODI.asp?MatchCode=2846,2008-07-04
Matches/MatchScorecard_ODI.asp?MatchCode=2341,2005-05-11
Matches/MatchScorecard_ODI.asp?MatchCode=2361,2005-07-31
Matches/MatchScorecard_ODI.asp?MatchCode=2365,2005-08-07
Matches/MatchScorecard_ODI.asp?MatchCode=2364,2005-08-06
Matches/MatchScorecard_ODI.asp?MatchCode=2345,2005-05-21
Matches/MatchScorecard_ODI.asp?MatchCode=2344,2005-05-18
Matches/MatchScorecard_ODI.asp?MatchCode=2343,2005-05-15
Matches/MatchScorecard_ODI.asp?MatchCode=2342,2005-05-14
Matches/MatchScorecard_ODI.asp?MatchCode=2362,2005-08-02
Matches/MatchScorecard_ODI.asp?MatchCode=2302,2005-01-14
