match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0548,37,bBumrah,80.95,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0568,32,cJordanbStokes,121.74,2,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0386,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0322,-,dnb,-,-,-,
Matches/MatchScorecard_T20.asp?MatchCode=0321,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0590,124,notout,229.27,2,10,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0589,5,bMosaddeckHossain,133.33,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0588,14,cTamimIqbalbShakibAlHasan,92.86,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0609,6,c†deKockbPhehlukwayo,60.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0489,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0563,0,bMashrafeMortaza,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0558,24,cShoaibMalikbShahidAfridi,150.00,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0552,3,cAgarbMaxwell,50.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0496,104,notout,195.24,6,4,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0492,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0491,0,c&amp;bImadWasim,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0723,9,cShoaibMalikbHasanAli,75.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0724,52,notout,176.00,4,2,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0487,2,cSiriwardanabVandersay,66.67,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0357,0,cPowellbBest,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0409,16,cSammybCottrell,87.50,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0408,18,cNarinebSammy,166.67,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0420,57,cSaadNasimbRazaHasan,129.73,1,4,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0401,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0396,23,notout,142.86,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0389,8,cMillerbSteyn,175.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0358,7,cCharlesbRussell,66.67,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0337,23,bAl-AminHossain,300.00,1,2,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0300,13,runout,133.33,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0298,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0296,6,cLevibMorris,100.00,1,0,Middle Order
