match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0399,0,cJadejabKumar,0.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0281,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0166,5,notout,83.33,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0361,47,c†ButtlerbJordan,110.81,4,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0360,75,notout,128.89,9,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0359,97,lbwbWright,174.42,6,4,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0150,87,notout,246.15,5,5,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0149,14,notout,122.22,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0415,47,notout,132.26,4,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0414,1,notout,50.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0371,16,cImranTahirbParnell,127.27,2,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0402,20,notout,120.00,2,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0262,0,cUmarAkmalbUmarGul,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0284,26,notout,161.54,3,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0273,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0267,25,notout,115.79,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0258,15,bSaeedAjmal,68.18,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0288,14,cImranNazirbMohammadHafeez,109.09,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0162,8,bShakibAlHasan,72.73,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0199,6,cPietersenbWoakes,66.67,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0214,45,runout,150.00,4,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0212,31,cMillerbPeterson,127.27,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0205,46,bNLTCPerera,121.88,1,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0204,8,bPerera,100.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0200,0,lbwbSwann,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0175,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0194,8,c†SangakkarabMalinga,80.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0171,111,notout,173.47,6,6,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0178,36,cBroadbWright,157.89,4,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0177,53,cMohammadHafeezbMohammadAmir,138.71,0,5,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0185,20,cShahidAfridibMohammadAmir,130.77,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0136,4,runout,50.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0148,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0147,15,cPollardbMiller,75.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0157,9,cFawadAlambSaeedAjmal,128.57,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0057,11,notout,166.67,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0413,27,cBehardienbParnell,114.29,3,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0259,5,runout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0186,8,cShoaibMalikbShahidAfridi,87.50,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0291,5,c†RamdinbRampaul,83.33,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0089,27,cDuminybBotha,104.55,2,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0084,18,cVettoribO'Brien,145.45,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0081,9,cKallisbMorkel,140.00,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0088,18,cDuminybPeterson,80.00,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0082,47,notout,222.22,5,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0120,70,cCollingwoodbBroad,152.78,1,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0013,49,notout,200.00,1,4,Middle Order
