match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0580,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0558,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0496,0,cGuptillbElliott,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0492,10,cMilnebMcClenaghan,200.00,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0491,21,cBoultbHenry,200.00,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0743,22,bBEHendricks,146.15,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0741,7,bMorris,200.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0740,5,cMillerbShamsi,200.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0723,17,notout,280.00,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0726,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0724,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0722,3,notout,75.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0720,1,notout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0719,0,cFinchbTye,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0561,0,cCoulter-NilebFaulkner,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0549,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1076,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1075,7,bAl-AminHossain,150.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0791,21,notout,138.46,3,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0617,5,cBrathwaitebWilliams,100.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0616,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0619,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0618,0,st†WaltonbBadree,0.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0584,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0583,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0582,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0643,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1050,6,cAgarbAbbott,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1044,12,runout,100.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1041,0,cSmithbStarc,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0947,3,cdeSilvabKumara,60.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0946,55,lbwbUdana,162.07,8,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0941,8,cdeSilvabRajitha,140.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0634,19,notout,375.00,0,2,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0642,2,lbwbPerera,66.67,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0640,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0636,0,cduPlessisbPerera,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0635,17,cImranTahirbPerera,136.36,2,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0467,15,notout,144.44,2,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0466,22,cErvinebJongwe,158.33,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0460,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0427,4,notout,80.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0461,28,notout,171.43,2,1,Middle Order
