match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=1109,27,cZampabAgar,126.32,3,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1087,12,cCurranbStokes,122.22,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0743,47,cShoaibMalikbFaheemAshraf,117.14,2,2,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0741,54,cImadWasimbShaheenShahAfridi,166.67,1,4,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0740,0,c†MohammadRizwanbUsmanShinwari,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0716,16,c&amp;bMpofu,162.50,1,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0926,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0921,1,c&amp;bJadeja,50.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1082,36,cBairstowbStokes,119.23,3,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1084,51,notout,165.38,2,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1091,43,cAgarbRichardson,142.31,2,2,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1089,7,cStarcbCummins,60.00,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0773,37,cUdanabMalinga,113.33,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0715,71,cMasakadzabMpofu,127.27,5,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0776,82,bDananjaya,145.45,4,3,Top Order
