match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=1065,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1063,36,st†PantbJadeja,134.78,3,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1060,1,bNaveen-ul-Haq,20.00,0,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1059,13,bNaveen-ul-Haq,85.71,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1057,5,bMujeebUrRahman,100.00,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1067,6,cRahulbKumar,125.00,1,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1122,53,cMalingabKumara,204.76,6,2,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1119,40,cdeSilvabSandakan,132.00,5,1,Top Order
