match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0275,3,cGambhirbDinda,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0206,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0110,3,notout,300.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0040,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0367,5,runout,41.67,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0400,4,c†BarresibMudassarBukhari,80.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0397,1,notout,100.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0393,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0386,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0361,2,bMuirhead,50.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0360,19,notout,120.00,1,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0359,17,bCoulter-Nile,260.00,0,2,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0305,1,cGuptillbFranklin,33.33,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0304,5,c†BBMcCullumbBoult,133.33,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0333,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0332,5,notout,200.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0307,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0263,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0282,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0279,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0271,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0261,19,notout,81.82,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0248,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0287,1,cJayawardenebDananjaya,50.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0173,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0054,0,cRyderbMills,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0056,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0053,7,cStyrisbMills,150.00,1,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0036,3,notout,150.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0178,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0161,0,notout,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0096,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0231,6,notout,85.71,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0230,2,bAizazCheema,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0228,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0189,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0188,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0146,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0145,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0169,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0104,10,bParnell,112.50,1,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0034,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0265,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0120,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0112,13,notout,500.00,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0091,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0159,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0087,2,cBennbEdwards,40.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0164,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0008,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0203,0,runout,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0025,1,runout,50.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0016,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0015,1,notout,100.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0176,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0028,1,bBracken,33.33,0,0,Tail
