match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0768,15,notout,162.50,2,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0633,15,notout,108.33,0,1,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0653,15,notout,56.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0652,-,dnb,-,-,-,
Matches/MatchScorecard_T20.asp?MatchCode=0651,24,notout,222.22,2,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0707,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0710,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0709,19,cArifulHaquebNazmulIslam,200.00,1,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0682,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0424,3,cDuminybdeLange,60.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0201,7,notout,200.00,1,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0422,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0202,-,dnb,-,-,-,Tail
