match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0770,13,cJordanbDenly,84.62,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0769,0,lbwbJordan,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0768,8,cBillingsbCurran,140.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1065,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1063,29,notout,266.67,1,2,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0358,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0617,30,notout,152.94,2,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0616,16,cMohammadHafeezbSohailTanvir,116.67,2,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0619,0,csubbShadabKhan,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0618,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1060,7,cMohammadNabibNaveen-ul-Haq,120.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1059,15,st†RahmanullahGurbazbRashidKhan,144.44,2,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1057,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1067,9,csubbKuldeepYadav,160.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0423,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0422,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0473,2,cSiriwardanabSenanayake,50.00,0,0,Middle Order
