match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0745,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0744,2,notout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0742,25,notout,285.71,3,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1081,0,cWashingtonSundarbThakur,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1080,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1079,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0736,44,notout,233.33,1,4,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1054,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0911,0,bDananjaya,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0902,10,lbwbDananjaya,160.00,0,1,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=1035,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0901,-,dnb,-,-,-,Middle Order
