,MATCH_ID,SCORE
4,Matches/MatchScorecard_ODI.asp?MatchCode=2986,8
12,Matches/MatchScorecard_ODI.asp?MatchCode=3107,32
13,Matches/MatchScorecard_ODI.asp?MatchCode=3108,12
