,MATCH_ID,SCORE
0,Matches/MatchScorecard_ODI.asp?MatchCode=4128,24
2,Matches/MatchScorecard_ODI.asp?MatchCode=4133,24
3,Matches/MatchScorecard_ODI.asp?MatchCode=4135,8
6,Matches/MatchScorecard_ODI.asp?MatchCode=4206,8
7,Matches/MatchScorecard_ODI.asp?MatchCode=4207,12
8,Matches/MatchScorecard_ODI.asp?MatchCode=4208,36
13,Matches/MatchScorecard_ODI.asp?MatchCode=4238,12
