matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-06-03
Matches/MatchScorecard_ODI.asp?MatchCode=4122,2018-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=3797,2015-04-17
Matches/MatchScorecard_ODI.asp?MatchCode=3704,2014-11-28
Matches/MatchScorecard_ODI.asp?MatchCode=3708,2014-12-01
Matches/MatchScorecard_ODI.asp?MatchCode=3490,2013-03-23
Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0277,2012-09-25
Matches/MatchScorecard_T20.asp?MatchCode=0254,2012-07-24
Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18
Matches/MatchScorecard_ODI.asp?MatchCode=3451,2012-12-02
