matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-01-09
Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-01-07
Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-12-11
Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-08-11
Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-11-09
Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-12-08
Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
Matches/MatchScorecard_ODI.asp?MatchCode=4333,2019-06-22
Matches/MatchScorecard_ODI.asp?MatchCode=4325,2019-06-17
Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06
Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-11-06
Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-08-06
Matches/MatchScorecard_ODI.asp?MatchCode=4312,2019-06-06
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-08-04
Matches/MatchScorecard_ODI.asp?MatchCode=4348,2019-07-04
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-08-03
Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22
Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-03-10
Matches/MatchScorecard_ODI.asp?MatchCode=4148,2018-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
Matches/MatchScorecard_ODI.asp?MatchCode=4179,2018-07-22
Matches/MatchScorecard_ODI.asp?MatchCode=4144,2018-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31
Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-08-04
Matches/MatchScorecard_ODI.asp?MatchCode=4164,2018-03-25
Matches/MatchScorecard_ODI.asp?MatchCode=4161,2018-03-21
Matches/MatchScorecard_ODI.asp?MatchCode=4159,2018-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=4154,2018-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=4101,2017-12-23
Matches/MatchScorecard_ODI.asp?MatchCode=4100,2017-12-20
Matches/MatchScorecard_ODI.asp?MatchCode=4043,2017-06-11
Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-04-11
Matches/MatchScorecard_ODI.asp?MatchCode=4073,2017-09-27
Matches/MatchScorecard_ODI.asp?MatchCode=4072,2017-09-24
Matches/MatchScorecard_ODI.asp?MatchCode=4070,2017-09-21
Matches/MatchScorecard_ODI.asp?MatchCode=4068,2017-09-19
Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-07-09
Matches/MatchScorecard_ODI.asp?MatchCode=4040,2017-06-09
Matches/MatchScorecard_ODI.asp?MatchCode=4018,2017-04-09
Matches/MatchScorecard_ODI.asp?MatchCode=4005,2017-03-09
Matches/MatchScorecard_ODI.asp?MatchCode=4017,2017-04-07
Matches/MatchScorecard_ODI.asp?MatchCode=4053,2017-06-30
