,MATCH_ID,SCORE
9,Matches/MatchScorecard_ODI.asp?MatchCode=3422,8
10,Matches/MatchScorecard_ODI.asp?MatchCode=3424,8
12,Matches/MatchScorecard_ODI.asp?MatchCode=3446,8
14,Matches/MatchScorecard_ODI.asp?MatchCode=3448,8
15,Matches/MatchScorecard_ODI.asp?MatchCode=3449,24
21,Matches/MatchScorecard_ODI.asp?MatchCode=3479,24
22,Matches/MatchScorecard_ODI.asp?MatchCode=3954,16
24,Matches/MatchScorecard_ODI.asp?MatchCode=3966,16
