,MATCH_ID,SCORE
20,Matches/MatchScorecard_ODI.asp?MatchCode=3972,32
21,Matches/MatchScorecard_ODI.asp?MatchCode=3973,24
22,Matches/MatchScorecard_ODI.asp?MatchCode=3975,24
23,Matches/MatchScorecard_ODI.asp?MatchCode=3977,16
25,Matches/MatchScorecard_ODI.asp?MatchCode=4244,24
26,Matches/MatchScorecard_ODI.asp?MatchCode=4247,8
27,Matches/MatchScorecard_ODI.asp?MatchCode=4273,8
30,Matches/MatchScorecard_ODI.asp?MatchCode=4276,12
