matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-01-11
Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-02-10
Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-02-08
Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-09-06
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-02-06
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0902,2019-09-03
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-09-01
Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04
Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0653,2018-01-03
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-11-02
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0652,2018-01-01
Matches/MatchScorecard_T20.asp?MatchCode=0651,2017-12-29
Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-11-07
Matches/MatchScorecard_T20.asp?MatchCode=0609,2017-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0645,2017-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0432,2015-06-23
Matches/MatchScorecard_T20.asp?MatchCode=0357,2014-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0389,2014-03-24
Matches/MatchScorecard_T20.asp?MatchCode=0386,2014-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0337,2013-11-06
Matches/MatchScorecard_T20.asp?MatchCode=0293,2012-10-30
Matches/MatchScorecard_T20.asp?MatchCode=0282,2012-09-29
Matches/MatchScorecard_T20.asp?MatchCode=0278,2012-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0274,2012-09-23
Matches/MatchScorecard_T20.asp?MatchCode=0270,2012-09-21
Matches/MatchScorecard_T20.asp?MatchCode=0249,2012-06-30
Matches/MatchScorecard_T20.asp?MatchCode=0225,2012-02-22
Matches/MatchScorecard_T20.asp?MatchCode=0224,2012-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0223,2012-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0222,2012-02-14
Matches/MatchScorecard_T20.asp?MatchCode=0286,2012-10-01
Matches/MatchScorecard_T20.asp?MatchCode=0250,2012-07-01
Matches/MatchScorecard_T20.asp?MatchCode=0197,2010-12-30
Matches/MatchScorecard_T20.asp?MatchCode=0196,2010-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0195,2010-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0165,2010-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0182,2010-05-23
Matches/MatchScorecard_T20.asp?MatchCode=0181,2010-05-22
Matches/MatchScorecard_T20.asp?MatchCode=0152,2010-04-30
Matches/MatchScorecard_T20.asp?MatchCode=0160,2010-05-04
Matches/MatchScorecard_T20.asp?MatchCode=0133,2010-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0150,2010-02-28
Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-11-12
Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13
Matches/MatchScorecard_T20.asp?MatchCode=0086,2009-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0085,2009-02-25
Matches/MatchScorecard_T20.asp?MatchCode=0084,2009-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0054,2008-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0053,2008-02-05
