matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0849,2019-07-12
Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0918,2019-09-17
Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0577,2016-09-05
