matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0590,2017-01-08
Matches/MatchScorecard_T20.asp?MatchCode=0589,2017-01-06
Matches/MatchScorecard_T20.asp?MatchCode=0462,2015-08-09
Matches/MatchScorecard_T20.asp?MatchCode=0464,2015-08-16
Matches/MatchScorecard_T20.asp?MatchCode=0357,2014-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0421,2014-12-05
Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-12-04
Matches/MatchScorecard_T20.asp?MatchCode=0401,2014-03-31
Matches/MatchScorecard_T20.asp?MatchCode=0396,2014-03-29
Matches/MatchScorecard_T20.asp?MatchCode=0358,2014-01-15
Matches/MatchScorecard_T20.asp?MatchCode=0300,2012-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0298,2012-12-23
Matches/MatchScorecard_T20.asp?MatchCode=0296,2012-12-21
