matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-06-12
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
Matches/MatchScorecard_T20.asp?MatchCode=0601,2017-01-20
Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20
Matches/MatchScorecard_T20.asp?MatchCode=0597,2017-01-18
Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
Matches/MatchScorecard_T20.asp?MatchCode=0508,2016-02-09
Matches/MatchScorecard_T20.asp?MatchCode=0507,2016-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0513,2016-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0512,2016-02-14
Matches/MatchScorecard_T20.asp?MatchCode=0457,2015-07-25
Matches/MatchScorecard_T20.asp?MatchCode=0451,2015-07-17
Matches/MatchScorecard_T20.asp?MatchCode=0431,2015-06-21
Matches/MatchScorecard_T20.asp?MatchCode=0430,2015-06-20
Matches/MatchScorecard_T20.asp?MatchCode=0429,2015-06-19
Matches/MatchScorecard_T20.asp?MatchCode=0428,2015-06-18
