matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-11-07
Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21
Matches/MatchScorecard_T20.asp?MatchCode=0919,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15
Matches/MatchScorecard_T20.asp?MatchCode=0912,2019-09-13
Matches/MatchScorecard_T20.asp?MatchCode=0683,2018-06-05
Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-06-03
Matches/MatchScorecard_T20.asp?MatchCode=0621,2017-04-06
Matches/MatchScorecard_T20.asp?MatchCode=0620,2017-04-04
Matches/MatchScorecard_T20.asp?MatchCode=0590,2017-01-08
Matches/MatchScorecard_T20.asp?MatchCode=0589,2017-01-06
Matches/MatchScorecard_T20.asp?MatchCode=0588,2017-01-03
Matches/MatchScorecard_T20.asp?MatchCode=0495,2016-01-20
