matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1070,2020-01-10
Matches/MatchScorecard_T20.asp?MatchCode=1069,2020-01-07
Matches/MatchScorecard_T20.asp?MatchCode=1068,2020-01-05
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=0674,2018-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0671,2018-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14
Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
