matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25
Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-02-06
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-02-01
Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0486,2015-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0481,2015-11-26
Matches/MatchScorecard_T20.asp?MatchCode=0467,2015-09-29
Matches/MatchScorecard_T20.asp?MatchCode=0466,2015-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0460,2015-07-30
Matches/MatchScorecard_T20.asp?MatchCode=0427,2015-05-24
Matches/MatchScorecard_T20.asp?MatchCode=0425,2015-04-24
Matches/MatchScorecard_T20.asp?MatchCode=0461,2015-08-01
