matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-02-10
Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0630,2017-06-25
