matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0545,2016-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0541,2016-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0535,2016-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0520,2016-02-22
Matches/MatchScorecard_T20.asp?MatchCode=0519,2016-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0515,2016-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0502,2016-01-31
Matches/MatchScorecard_T20.asp?MatchCode=0500,2016-01-30
Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28
Matches/MatchScorecard_T20.asp?MatchCode=0480,2015-11-26
Matches/MatchScorecard_T20.asp?MatchCode=0479,2015-11-24
Matches/MatchScorecard_T20.asp?MatchCode=0477,2015-11-21
Matches/MatchScorecard_T20.asp?MatchCode=0455,2015-07-25
Matches/MatchScorecard_T20.asp?MatchCode=0453,2015-07-21
Matches/MatchScorecard_T20.asp?MatchCode=0451,2015-07-17
Matches/MatchScorecard_T20.asp?MatchCode=0448,2015-07-15
Matches/MatchScorecard_T20.asp?MatchCode=0381,2014-03-20
Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0373,2014-03-16
