matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-02-10
Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0574,2016-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0486,2015-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0482,2015-11-27
Matches/MatchScorecard_T20.asp?MatchCode=0481,2015-11-26
