matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=0666,2018-02-18
Matches/MatchScorecard_T20.asp?MatchCode=0563,2016-03-26
Matches/MatchScorecard_T20.asp?MatchCode=0560,2016-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0557,2016-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0549,2016-03-16
Matches/MatchScorecard_T20.asp?MatchCode=0547,2016-03-13
Matches/MatchScorecard_T20.asp?MatchCode=0543,2016-03-11
Matches/MatchScorecard_T20.asp?MatchCode=0529,2016-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0526,2016-02-28
Matches/MatchScorecard_T20.asp?MatchCode=0524,2016-02-26
Matches/MatchScorecard_T20.asp?MatchCode=0522,2016-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0410,2014-08-27
Matches/MatchScorecard_T20.asp?MatchCode=0362,2014-02-12
