matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
Matches/MatchScorecard_T20.asp?MatchCode=1020,2019-10-27
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=1034,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-02-10
Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0581,2016-09-09
Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-03-09
Matches/MatchScorecard_T20.asp?MatchCode=0578,2016-09-06
Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0557,2016-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0552,2016-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0465,2015-08-31
Matches/MatchScorecard_T20.asp?MatchCode=0369,2014-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0412,2014-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0394,2014-03-28
Matches/MatchScorecard_T20.asp?MatchCode=0387,2014-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0402,2014-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0333,2013-08-31
Matches/MatchScorecard_T20.asp?MatchCode=0332,2013-08-29
Matches/MatchScorecard_T20.asp?MatchCode=0303,2013-01-28
Matches/MatchScorecard_T20.asp?MatchCode=0302,2013-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0262,2012-09-10
Matches/MatchScorecard_T20.asp?MatchCode=0284,2012-09-30
Matches/MatchScorecard_T20.asp?MatchCode=0281,2012-09-28
Matches/MatchScorecard_T20.asp?MatchCode=0273,2012-09-22
Matches/MatchScorecard_T20.asp?MatchCode=0267,2012-09-19
Matches/MatchScorecard_T20.asp?MatchCode=0259,2012-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0291,2012-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0258,2012-09-05
Matches/MatchScorecard_T20.asp?MatchCode=0245,2012-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0243,2012-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0220,2012-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0288,2012-10-02
Matches/MatchScorecard_T20.asp?MatchCode=0219,2012-02-01
Matches/MatchScorecard_T20.asp?MatchCode=0199,2011-01-12
Matches/MatchScorecard_T20.asp?MatchCode=0214,2011-10-16
Matches/MatchScorecard_T20.asp?MatchCode=0212,2011-10-13
Matches/MatchScorecard_T20.asp?MatchCode=0205,2011-08-08
Matches/MatchScorecard_T20.asp?MatchCode=0204,2011-08-06
Matches/MatchScorecard_T20.asp?MatchCode=0200,2011-01-14
Matches/MatchScorecard_T20.asp?MatchCode=0175,2010-05-11
Matches/MatchScorecard_T20.asp?MatchCode=0194,2010-10-31
Matches/MatchScorecard_T20.asp?MatchCode=0171,2010-05-09
Matches/MatchScorecard_T20.asp?MatchCode=0166,2010-05-07
Matches/MatchScorecard_T20.asp?MatchCode=0186,2010-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0178,2010-05-16
Matches/MatchScorecard_T20.asp?MatchCode=0177,2010-05-14
Matches/MatchScorecard_T20.asp?MatchCode=0185,2010-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0162,2010-05-05
Matches/MatchScorecard_T20.asp?MatchCode=0136,2010-02-05
Matches/MatchScorecard_T20.asp?MatchCode=0150,2010-02-28
Matches/MatchScorecard_T20.asp?MatchCode=0149,2010-02-26
Matches/MatchScorecard_T20.asp?MatchCode=0148,2010-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0147,2010-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0157,2010-05-02
Matches/MatchScorecard_T20.asp?MatchCode=0081,2009-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0120,2009-08-30
Matches/MatchScorecard_T20.asp?MatchCode=0098,2009-06-08
Matches/MatchScorecard_T20.asp?MatchCode=0093,2009-06-06
Matches/MatchScorecard_T20.asp?MatchCode=0089,2009-03-29
Matches/MatchScorecard_T20.asp?MatchCode=0088,2009-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0084,2009-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0082,2009-01-13
