matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0053,2008-02-05
Matches/MatchScorecard_T20.asp?MatchCode=0048,2007-11-23
Matches/MatchScorecard_T20.asp?MatchCode=0049,2007-12-11
Matches/MatchScorecard_T20.asp?MatchCode=0044,2007-09-22
Matches/MatchScorecard_T20.asp?MatchCode=0032,2007-09-16
Matches/MatchScorecard_T20.asp?MatchCode=0012,2006-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0011,2006-12-22
Matches/MatchScorecard_T20.asp?MatchCode=0005,2006-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0003,2005-10-21
