matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-03-09
Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0567,2016-03-28
Matches/MatchScorecard_T20.asp?MatchCode=0555,2016-03-20
Matches/MatchScorecard_T20.asp?MatchCode=0553,2016-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0518,2016-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0516,2016-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0423,2015-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0422,2015-01-09
Matches/MatchScorecard_T20.asp?MatchCode=0464,2015-08-16
Matches/MatchScorecard_T20.asp?MatchCode=0463,2015-08-14
Matches/MatchScorecard_T20.asp?MatchCode=0438,2015-07-07
Matches/MatchScorecard_T20.asp?MatchCode=0469,2015-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0437,2015-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0468,2015-10-02
Matches/MatchScorecard_T20.asp?MatchCode=0424,2015-01-14
Matches/MatchScorecard_T20.asp?MatchCode=0369,2014-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0415,2014-11-09
Matches/MatchScorecard_T20.asp?MatchCode=0414,2014-11-07
Matches/MatchScorecard_T20.asp?MatchCode=0413,2014-11-05
Matches/MatchScorecard_T20.asp?MatchCode=0311,2013-03-03
