matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1127,2020-03-09
Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25
Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21
Matches/MatchScorecard_T20.asp?MatchCode=0919,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-11-07
Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26
Matches/MatchScorecard_T20.asp?MatchCode=0320,2013-05-12
Matches/MatchScorecard_T20.asp?MatchCode=0319,2013-05-11
Matches/MatchScorecard_T20.asp?MatchCode=0294,2012-12-10
Matches/MatchScorecard_T20.asp?MatchCode=0277,2012-09-25
Matches/MatchScorecard_T20.asp?MatchCode=0270,2012-09-21
Matches/MatchScorecard_T20.asp?MatchCode=0256,2012-07-26
Matches/MatchScorecard_T20.asp?MatchCode=0218,2011-11-29
Matches/MatchScorecard_T20.asp?MatchCode=0211,2011-10-11
Matches/MatchScorecard_T20.asp?MatchCode=0162,2010-05-05
Matches/MatchScorecard_T20.asp?MatchCode=0133,2010-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0155,2010-05-01
