matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0383,2014-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0374,2014-03-17
Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24
Matches/MatchScorecard_T20.asp?MatchCode=0267,2012-09-19
Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18
Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24
Matches/MatchScorecard_T20.asp?MatchCode=0240,2012-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0238,2012-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0237,2012-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0234,2012-03-14
Matches/MatchScorecard_T20.asp?MatchCode=0229,2012-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0226,2012-02-22
Matches/MatchScorecard_T20.asp?MatchCode=0013,2007-01-09
Matches/MatchScorecard_T20.asp?MatchCode=0007,2006-06-15
