matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
Matches/MatchScorecard_T20.asp?MatchCode=0531,2016-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0549,2016-03-16
Matches/MatchScorecard_T20.asp?MatchCode=0527,2016-02-29
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0529,2016-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0492,2016-01-17
Matches/MatchScorecard_T20.asp?MatchCode=0491,2016-01-15
Matches/MatchScorecard_T20.asp?MatchCode=0486,2015-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0482,2015-11-27
Matches/MatchScorecard_T20.asp?MatchCode=0481,2015-11-26
Matches/MatchScorecard_T20.asp?MatchCode=0467,2015-09-29
Matches/MatchScorecard_T20.asp?MatchCode=0466,2015-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0460,2015-07-30
Matches/MatchScorecard_T20.asp?MatchCode=0427,2015-05-24
Matches/MatchScorecard_T20.asp?MatchCode=0426,2015-05-22
Matches/MatchScorecard_T20.asp?MatchCode=0461,2015-08-01
Matches/MatchScorecard_T20.asp?MatchCode=0421,2014-12-05
Matches/MatchScorecard_T20.asp?MatchCode=0412,2014-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-12-04
Matches/MatchScorecard_T20.asp?MatchCode=0398,2014-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0387,2014-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0403,2014-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0356,2013-12-13
Matches/MatchScorecard_T20.asp?MatchCode=0348,2013-11-22
Matches/MatchScorecard_T20.asp?MatchCode=0345,2013-11-20
Matches/MatchScorecard_T20.asp?MatchCode=0339,2013-11-15
Matches/MatchScorecard_T20.asp?MatchCode=0338,2013-11-13
Matches/MatchScorecard_T20.asp?MatchCode=0355,2013-12-11
Matches/MatchScorecard_T20.asp?MatchCode=0354,2013-12-08
Matches/MatchScorecard_T20.asp?MatchCode=0326,2013-07-28
Matches/MatchScorecard_T20.asp?MatchCode=0325,2013-07-27
Matches/MatchScorecard_T20.asp?MatchCode=0311,2013-03-03
Matches/MatchScorecard_T20.asp?MatchCode=0301,2012-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0299,2012-12-25
Matches/MatchScorecard_T20.asp?MatchCode=0262,2012-09-10
Matches/MatchScorecard_T20.asp?MatchCode=0285,2012-09-30
Matches/MatchScorecard_T20.asp?MatchCode=0280,2012-09-28
Matches/MatchScorecard_T20.asp?MatchCode=0277,2012-09-25
Matches/MatchScorecard_T20.asp?MatchCode=0274,2012-09-23
Matches/MatchScorecard_T20.asp?MatchCode=0259,2012-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0258,2012-09-05
Matches/MatchScorecard_T20.asp?MatchCode=0290,2012-10-04
Matches/MatchScorecard_T20.asp?MatchCode=0247,2012-06-03
Matches/MatchScorecard_T20.asp?MatchCode=0231,2012-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0230,2012-02-25
Matches/MatchScorecard_T20.asp?MatchCode=0228,2012-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0288,2012-10-02
Matches/MatchScorecard_T20.asp?MatchCode=0246,2012-06-01
Matches/MatchScorecard_T20.asp?MatchCode=0218,2011-11-29
Matches/MatchScorecard_T20.asp?MatchCode=0217,2011-11-25
Matches/MatchScorecard_T20.asp?MatchCode=0208,2011-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0207,2011-09-16
Matches/MatchScorecard_T20.asp?MatchCode=0201,2011-04-21
Matches/MatchScorecard_T20.asp?MatchCode=0197,2010-12-30
Matches/MatchScorecard_T20.asp?MatchCode=0196,2010-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0195,2010-12-26
Matches/MatchScorecard_T20.asp?MatchCode=0193,2010-10-27
Matches/MatchScorecard_T20.asp?MatchCode=0192,2010-10-26
Matches/MatchScorecard_T20.asp?MatchCode=0172,2010-05-10
Matches/MatchScorecard_T20.asp?MatchCode=0168,2010-05-08
Matches/MatchScorecard_T20.asp?MatchCode=0189,2010-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0186,2010-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0164,2010-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0177,2010-05-14
Matches/MatchScorecard_T20.asp?MatchCode=0188,2010-09-05
Matches/MatchScorecard_T20.asp?MatchCode=0185,2010-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0136,2010-02-05
Matches/MatchScorecard_T20.asp?MatchCode=0146,2010-02-20
Matches/MatchScorecard_T20.asp?MatchCode=0145,2010-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0157,2010-05-02
Matches/MatchScorecard_T20.asp?MatchCode=0155,2010-05-01
Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-11-12
Matches/MatchScorecard_T20.asp?MatchCode=0119,2009-08-12
Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13
