matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-10-09
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-02-06
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-10-05
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0685,2018-06-12
Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-07-08
Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0700,2018-07-04
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29
Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0531,2016-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0549,2016-03-16
Matches/MatchScorecard_T20.asp?MatchCode=0527,2016-02-29
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0529,2016-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0492,2016-01-17
Matches/MatchScorecard_T20.asp?MatchCode=0491,2016-01-15
Matches/MatchScorecard_T20.asp?MatchCode=0172,2010-05-10
Matches/MatchScorecard_T20.asp?MatchCode=0168,2010-05-08
Matches/MatchScorecard_T20.asp?MatchCode=0186,2010-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0164,2010-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0177,2010-05-14
Matches/MatchScorecard_T20.asp?MatchCode=0185,2010-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0157,2010-05-02
Matches/MatchScorecard_T20.asp?MatchCode=0155,2010-05-01
Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-11-12
Matches/MatchScorecard_T20.asp?MatchCode=0119,2009-08-12
Matches/MatchScorecard_T20.asp?MatchCode=0105,2009-06-12
Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13
Matches/MatchScorecard_T20.asp?MatchCode=0099,2009-06-09
Matches/MatchScorecard_T20.asp?MatchCode=0096,2009-06-07
Matches/MatchScorecard_T20.asp?MatchCode=0117,2009-06-21
Matches/MatchScorecard_T20.asp?MatchCode=0115,2009-06-18
Matches/MatchScorecard_T20.asp?MatchCode=0111,2009-06-15
Matches/MatchScorecard_T20.asp?MatchCode=0108,2009-06-13
