matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15
Matches/MatchScorecard_T20.asp?MatchCode=0913,2019-09-14
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0595,2017-01-16
Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
Matches/MatchScorecard_T20.asp?MatchCode=0587,2016-12-18
Matches/MatchScorecard_T20.asp?MatchCode=0585,2016-12-14
Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16
