matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
