matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06
Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-11-06
Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31
Matches/MatchScorecard_T20.asp?MatchCode=0710,2018-08-05
Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-11-04
Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-08-04
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-04-03
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0569,2016-03-31
Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0562,2016-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0556,2016-03-20
Matches/MatchScorecard_T20.asp?MatchCode=0550,2016-03-16
Matches/MatchScorecard_T20.asp?MatchCode=0570,2016-04-03
Matches/MatchScorecard_T20.asp?MatchCode=0474,2015-11-11
Matches/MatchScorecard_T20.asp?MatchCode=0423,2015-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0422,2015-01-09
Matches/MatchScorecard_T20.asp?MatchCode=0368,2014-03-11
Matches/MatchScorecard_T20.asp?MatchCode=0367,2014-03-09
Matches/MatchScorecard_T20.asp?MatchCode=0410,2014-08-27
Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0394,2014-03-28
Matches/MatchScorecard_T20.asp?MatchCode=0391,2014-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0370,2014-03-13
Matches/MatchScorecard_T20.asp?MatchCode=0404,2014-04-03
Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0358,2014-01-15
Matches/MatchScorecard_T20.asp?MatchCode=0403,2014-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0312,2013-03-03
Matches/MatchScorecard_T20.asp?MatchCode=0309,2013-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0283,2012-09-29
Matches/MatchScorecard_T20.asp?MatchCode=0279,2012-09-27
Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24
Matches/MatchScorecard_T20.asp?MatchCode=0273,2012-09-22
Matches/MatchScorecard_T20.asp?MatchCode=0292,2012-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0249,2012-06-30
Matches/MatchScorecard_T20.asp?MatchCode=0248,2012-06-24
Matches/MatchScorecard_T20.asp?MatchCode=0291,2012-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0286,2012-10-01
Matches/MatchScorecard_T20.asp?MatchCode=0250,2012-07-01
Matches/MatchScorecard_T20.asp?MatchCode=0211,2011-10-11
Matches/MatchScorecard_T20.asp?MatchCode=0175,2010-05-11
Matches/MatchScorecard_T20.asp?MatchCode=0170,2010-05-09
Matches/MatchScorecard_T20.asp?MatchCode=0153,2010-04-30
Matches/MatchScorecard_T20.asp?MatchCode=0151,2010-02-28
Matches/MatchScorecard_T20.asp?MatchCode=0148,2010-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0147,2010-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0106,2009-06-12
Matches/MatchScorecard_T20.asp?MatchCode=0101,2009-06-10
Matches/MatchScorecard_T20.asp?MatchCode=0116,2009-06-19
Matches/MatchScorecard_T20.asp?MatchCode=0112,2009-06-15
Matches/MatchScorecard_T20.asp?MatchCode=0107,2009-06-13
Matches/MatchScorecard_T20.asp?MatchCode=0093,2009-06-06
Matches/MatchScorecard_T20.asp?MatchCode=0087,2009-03-15
Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0057,2008-06-20
Matches/MatchScorecard_T20.asp?MatchCode=0051,2008-01-18
Matches/MatchScorecard_T20.asp?MatchCode=0050,2007-12-16
Matches/MatchScorecard_T20.asp?MatchCode=0020,2007-09-11
Matches/MatchScorecard_T20.asp?MatchCode=0024,2007-09-13
Matches/MatchScorecard_T20.asp?MatchCode=0016,2007-06-29
Matches/MatchScorecard_T20.asp?MatchCode=0015,2007-06-28
Matches/MatchScorecard_T20.asp?MatchCode=0005,2006-02-16
