matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-02-12
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14
Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27
Matches/MatchScorecard_T20.asp?MatchCode=0706,2018-07-08
Matches/MatchScorecard_T20.asp?MatchCode=0607,2017-01-29
Matches/MatchScorecard_T20.asp?MatchCode=0606,2017-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0608,2017-02-01
Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0568,2016-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0564,2016-03-26
Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0553,2016-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0550,2016-03-16
Matches/MatchScorecard_T20.asp?MatchCode=0570,2016-04-03
Matches/MatchScorecard_T20.asp?MatchCode=0518,2016-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0516,2016-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0465,2015-08-31
Matches/MatchScorecard_T20.asp?MatchCode=0432,2015-06-23
Matches/MatchScorecard_T20.asp?MatchCode=0367,2014-03-09
Matches/MatchScorecard_T20.asp?MatchCode=0370,2014-03-13
Matches/MatchScorecard_T20.asp?MatchCode=0361,2014-02-02
Matches/MatchScorecard_T20.asp?MatchCode=0322,2013-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0321,2013-06-25
Matches/MatchScorecard_T20.asp?MatchCode=0210,2011-09-25
Matches/MatchScorecard_T20.asp?MatchCode=0209,2011-09-23
