matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1070,2020-01-10
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-11-10
Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-12-08
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-02-08
Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-11-07
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-02-06
Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0767,2019-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0766,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0674,2018-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
Matches/MatchScorecard_T20.asp?MatchCode=0706,2018-07-08
Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0704,2018-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0671,2018-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14
Matches/MatchScorecard_T20.asp?MatchCode=0699,2018-07-03
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18
Matches/MatchScorecard_T20.asp?MatchCode=0649,2017-12-22
Matches/MatchScorecard_T20.asp?MatchCode=0648,2017-12-20
Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-11-07
Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0632,2017-09-06
Matches/MatchScorecard_T20.asp?MatchCode=0646,2017-11-04
Matches/MatchScorecard_T20.asp?MatchCode=0607,2017-01-29
Matches/MatchScorecard_T20.asp?MatchCode=0606,2017-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0645,2017-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0608,2017-02-01
Matches/MatchScorecard_T20.asp?MatchCode=0573,2016-06-22
Matches/MatchScorecard_T20.asp?MatchCode=0572,2016-06-20
Matches/MatchScorecard_T20.asp?MatchCode=0571,2016-06-18
