matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-10-09
Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0700,2018-07-04
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0425,2015-04-24
Matches/MatchScorecard_T20.asp?MatchCode=0421,2014-12-05
Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-12-04
Matches/MatchScorecard_T20.asp?MatchCode=0326,2013-07-28
